,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
4318,4318.0,5334.784887,74606.0,68.0,2.0,34.0,0.0,5.0,4318.0,1581.0,0.0,0.0,0.0,0.0,41.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,5.0,2.0
4319,4319.0,9700.35416,0.0,138.0,23.0,54.0,0.0,3.0,4319.0,3581.0,3.0,0.0,1.0,3.0,8.0,4.0,1.0,1.0,2.0,1.0,3.0,0.0,1.0,3.0,1.0
4320,4320.0,5703.288862,41438.0,72.0,8.0,39.0,0.0,9.0,4320.0,3384.0,1.0,0.0,0.0,3.0,48.0,1.0,1.0,2.0,2.0,1.0,3.0,0.0,1.0,5.0,1.0
4321,4321.0,4280.747008,52679.0,110.0,25.0,21.0,2.0,1.0,4321.0,4755.0,0.0,0.0,0.0,0.0,58.0,1.0,0.0,1.0,0.0,1.0,4.0,1.0,1.0,4.0,1.0
4322,4322.0,3398.052277,0.0,101.0,4.0,60.0,0.0,1.0,4322.0,3346.0,0.0,0.0,0.0,3.0,48.0,4.0,1.0,1.0,2.0,1.0,5.0,2.0,0.0,3.0,1.0
4323,4323.0,11044.10847,44524.0,70.0,28.0,42.0,0.0,2.0,4323.0,1812.0,3.0,0.0,0.0,0.0,53.0,1.0,1.0,2.0,1.0,1.0,5.0,3.0,3.0,0.0,1.0
4324,4324.0,3237.996209,60244.0,83.0,3.0,72.0,3.0,1.0,4324.0,1362.0,3.0,1.0,1.0,4.0,7.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0
4325,4325.0,25805.26839,22711.0,82.0,8.0,74.0,0.0,2.0,4325.0,2228.0,1.0,0.0,1.0,3.0,55.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,5.0,1.0
4326,4326.0,17497.52201,0.0,73.0,9.0,94.0,0.0,2.0,4326.0,4869.0,3.0,1.0,0.0,1.0,51.0,4.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,5.0,1.0
4327,4327.0,22261.0224,50398.0,71.0,18.0,51.0,0.0,2.0,4327.0,966.0,0.0,0.0,0.0,0.0,28.0,1.0,0.0,2.0,2.0,1.0,5.0,2.0,3.0,0.0,1.0
4328,4328.0,9006.598402,0.0,86.0,19.0,99.0,1.0,2.0,4328.0,8957.0,1.0,0.0,1.0,1.0,8.0,4.0,1.0,1.0,1.0,1.0,5.0,0.0,3.0,0.0,1.0
4329,4329.0,9904.977027,0.0,66.0,1.0,73.0,0.0,2.0,4329.0,5163.0,3.0,0.0,0.0,3.0,6.0,4.0,0.0,1.0,2.0,1.0,5.0,0.0,3.0,0.0,2.0
4330,4330.0,7432.203079,0.0,102.0,16.0,34.0,0.0,5.0,4330.0,713.0,1.0,0.0,0.0,3.0,35.0,4.0,0.0,1.0,2.0,0.0,2.0,1.0,2.0,3.0,1.0
4331,4331.0,8150.573759,0.0,114.0,11.0,20.0,0.0,3.0,4331.0,4994.0,0.0,0.0,2.0,0.0,20.0,4.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,0.0,2.0
4332,4332.0,4956.247235,87197.0,63.0,35.0,45.0,0.0,3.0,4332.0,2912.0,1.0,0.0,0.0,3.0,47.0,1.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,5.0,1.0
4333,4333.0,6537.051379,0.0,100.0,22.0,24.0,0.0,3.0,4333.0,1761.0,1.0,0.0,0.0,0.0,38.0,4.0,1.0,1.0,2.0,1.0,5.0,1.0,3.0,4.0,1.0
4334,4334.0,9448.833931,85221.0,117.0,11.0,42.0,0.0,4.0,4334.0,1629.0,1.0,0.0,0.0,3.0,17.0,1.0,0.0,2.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0
4335,4335.0,7519.133631,96306.0,95.0,12.0,17.0,1.0,6.0,4335.0,1350.0,0.0,1.0,1.0,3.0,43.0,1.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0
4336,4336.0,2409.368488,0.0,66.0,3.0,97.0,0.0,1.0,4336.0,274.0,1.0,0.0,0.0,0.0,31.0,4.0,0.0,1.0,1.0,1.0,4.0,3.0,3.0,0.0,1.0
4337,4337.0,17041.4383,22249.0,64.0,4.0,88.0,0.0,2.0,4337.0,1048.0,1.0,0.0,0.0,3.0,31.0,0.0,0.0,1.0,1.0,1.0,5.0,3.0,2.0,0.0,1.0
4338,4338.0,4398.047053,0.0,62.0,6.0,62.0,0.0,3.0,4338.0,3781.0,1.0,0.0,0.0,3.0,41.0,4.0,0.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,1.0
4339,4339.0,5470.060561,54507.0,138.0,20.0,11.0,0.0,1.0,4339.0,1735.0,3.0,1.0,1.0,0.0,39.0,1.0,0.0,1.0,1.0,1.0,5.0,1.0,0.0,3.0,1.0
4340,4340.0,3173.032243,0.0,101.0,34.0,52.0,4.0,1.0,4340.0,488.0,3.0,0.0,2.0,1.0,17.0,4.0,1.0,1.0,1.0,1.0,5.0,0.0,2.0,0.0,2.0
4341,4341.0,13258.17973,20754.0,184.0,19.0,15.0,0.0,7.0,4341.0,4760.0,1.0,0.0,0.0,1.0,39.0,2.0,1.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,1.0
4342,4342.0,13045.37088,0.0,190.0,21.0,35.0,1.0,7.0,4342.0,3926.0,1.0,0.0,2.0,1.0,46.0,4.0,0.0,1.0,2.0,1.0,5.0,2.0,1.0,3.0,1.0
4343,4343.0,2560.691306,30027.0,65.0,13.0,10.0,0.0,1.0,4343.0,7378.0,1.0,0.0,0.0,3.0,26.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,0.0,1.0
4344,4344.0,3387.77901,23156.0,88.0,9.0,6.0,2.0,1.0,4344.0,4813.0,2.0,0.0,1.0,0.0,21.0,1.0,1.0,1.0,1.0,2.0,7.0,3.0,0.0,0.0,1.0
4345,4345.0,6439.330195,0.0,93.0,7.0,85.0,0.0,4.0,4345.0,1849.0,1.0,0.0,1.0,3.0,47.0,4.0,1.0,1.0,2.0,1.0,5.0,0.0,0.0,0.0,1.0
4346,4346.0,7078.948599,23222.0,90.0,10.0,66.0,0.0,4.0,4346.0,3808.0,1.0,0.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,1.0,5.0,0.0
4347,4347.0,2417.763236,0.0,65.0,16.0,90.0,0.0,1.0,4347.0,4767.0,1.0,0.0,0.0,1.0,42.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
4348,4348.0,20492.7355,27317.0,102.0,30.0,12.0,0.0,2.0,4348.0,3969.0,1.0,0.0,2.0,4.0,25.0,1.0,0.0,1.0,1.0,1.0,4.0,2.0,0.0,0.0,1.0
4349,4349.0,7805.31287,21073.0,106.0,25.0,54.0,1.0,3.0,4349.0,4379.0,1.0,1.0,0.0,1.0,19.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,2.0
4350,4350.0,22062.54841,0.0,225.0,26.0,53.0,0.0,2.0,4350.0,1406.0,1.0,0.0,1.0,1.0,48.0,4.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0
4351,4351.0,11218.44173,69268.0,93.0,31.0,20.0,0.0,2.0,4351.0,6204.0,0.0,0.0,1.0,3.0,15.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,5.0,1.0
4352,4352.0,5427.484591,74561.0,68.0,0.0,23.0,1.0,5.0,4352.0,3918.0,0.0,0.0,0.0,3.0,31.0,1.0,0.0,2.0,1.0,1.0,5.0,2.0,3.0,5.0,1.0
4353,4353.0,2592.437797,72421.0,65.0,8.0,23.0,0.0,1.0,4353.0,1677.0,0.0,1.0,0.0,3.0,11.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,0.0,2.0
4354,4354.0,2601.351096,0.0,71.0,4.0,18.0,0.0,1.0,4354.0,7024.0,3.0,0.0,0.0,4.0,3.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,5.0,1.0
4355,4355.0,8433.228985,57961.0,72.0,27.0,64.0,0.0,2.0,4355.0,8802.0,0.0,0.0,0.0,0.0,37.0,1.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,5.0,0.0
4356,4356.0,2967.670797,35205.0,76.0,7.0,11.0,0.0,1.0,4356.0,1975.0,1.0,0.0,1.0,1.0,45.0,1.0,1.0,0.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0
4357,4357.0,5380.091626,0.0,74.0,19.0,41.0,0.0,8.0,4357.0,8770.0,3.0,0.0,0.0,4.0,51.0,4.0,1.0,0.0,0.0,1.0,4.0,0.0,3.0,0.0,1.0
4358,4358.0,8059.893671,72309.0,68.0,3.0,51.0,0.0,2.0,4358.0,4348.0,3.0,0.0,0.0,3.0,40.0,1.0,1.0,2.0,2.0,1.0,5.0,3.0,1.0,0.0,1.0
4359,4359.0,8444.840217,76352.0,109.0,17.0,9.0,2.0,4.0,4359.0,3060.0,2.0,0.0,0.0,0.0,56.0,1.0,0.0,2.0,2.0,1.0,4.0,0.0,0.0,3.0,2.0
4360,4360.0,9655.442955,0.0,100.0,30.0,4.0,2.0,2.0,4360.0,4225.0,4.0,0.0,0.0,3.0,29.0,4.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,3.0,1.0
4361,4361.0,8178.235107,29057.0,102.0,22.0,24.0,0.0,3.0,4361.0,5115.0,1.0,0.0,0.0,1.0,20.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,1.0
4362,4362.0,2353.179121,0.0,66.0,11.0,73.0,0.0,1.0,4362.0,5363.0,3.0,0.0,0.0,0.0,16.0,4.0,0.0,1.0,2.0,1.0,5.0,0.0,0.0,0.0,1.0
4363,4363.0,8058.659713,25595.0,101.0,5.0,86.0,0.0,9.0,4363.0,8748.0,1.0,0.0,0.0,0.0,58.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,3.0,1.0
4364,4364.0,8012.365866,58058.0,67.0,28.0,49.0,0.0,2.0,4364.0,8323.0,3.0,0.0,0.0,0.0,19.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0
4365,4365.0,16473.16905,22828.0,106.0,11.0,54.0,0.0,2.0,4365.0,4350.0,2.0,1.0,0.0,0.0,47.0,3.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,3.0,1.0
4366,4366.0,5907.151868,0.0,81.0,8.0,47.0,0.0,8.0,4366.0,276.0,0.0,0.0,1.0,1.0,51.0,4.0,0.0,1.0,1.0,1.0,5.0,3.0,1.0,0.0,1.0
4367,4367.0,8257.666512,23815.0,73.0,4.0,47.0,0.0,2.0,4367.0,2861.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0
4368,4368.0,4954.292104,45329.0,65.0,13.0,7.0,3.0,4.0,4368.0,9094.0,1.0,0.0,0.0,0.0,55.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,5.0,1.0
4369,4369.0,43026.52149,59349.0,119.0,15.0,41.0,0.0,2.0,4369.0,6064.0,4.0,0.0,0.0,4.0,28.0,1.0,1.0,0.0,1.0,1.0,5.0,1.0,3.0,3.0,1.0
4370,4370.0,3794.964613,19794.0,105.0,1.0,78.0,0.0,1.0,4370.0,8589.0,3.0,0.0,2.0,1.0,45.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,0.0,1.0
4371,4371.0,2537.383207,92401.0,64.0,30.0,37.0,0.0,1.0,4371.0,9089.0,0.0,0.0,0.0,0.0,23.0,1.0,1.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,1.0
4372,4372.0,8026.04923,0.0,109.0,10.0,20.0,0.0,6.0,4372.0,4365.0,3.0,0.0,0.0,0.0,43.0,4.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,3.0,1.0
4373,4373.0,7786.676381,83000.0,97.0,29.0,76.0,1.0,6.0,4373.0,3614.0,2.0,0.0,1.0,1.0,32.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0
4374,4374.0,5256.923177,77693.0,65.0,30.0,15.0,0.0,7.0,4374.0,7080.0,4.0,0.0,0.0,1.0,53.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0
4375,4375.0,8256.2978,62902.0,69.0,14.0,94.0,0.0,2.0,4375.0,608.0,0.0,1.0,0.0,0.0,17.0,1.0,0.0,0.0,1.0,1.0,5.0,1.0,3.0,5.0,1.0
4376,4376.0,2453.336242,0.0,70.0,5.0,70.0,2.0,1.0,4376.0,5420.0,2.0,0.0,0.0,4.0,19.0,4.0,1.0,1.0,1.0,1.0,5.0,3.0,1.0,5.0,1.0
4377,4377.0,4312.769798,43386.0,111.0,17.0,35.0,0.0,1.0,4377.0,2491.0,4.0,0.0,0.0,1.0,23.0,1.0,1.0,2.0,2.0,1.0,3.0,0.0,2.0,3.0,1.0
4378,4378.0,5556.91458,29120.0,72.0,31.0,77.0,0.0,3.0,4378.0,915.0,1.0,0.0,0.0,0.0,23.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,5.0,1.0
4379,4379.0,8693.995589,48893.0,110.0,9.0,26.0,0.0,3.0,4379.0,6053.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,1.0,3.0,1.0
4380,4380.0,11830.95192,92931.0,146.0,6.0,38.0,0.0,7.0,4380.0,2095.0,1.0,0.0,2.0,1.0,12.0,1.0,0.0,2.0,1.0,1.0,5.0,0.0,1.0,3.0,2.0
4381,4381.0,4506.485006,15462.0,115.0,34.0,18.0,0.0,1.0,4381.0,2553.0,4.0,0.0,2.0,1.0,39.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0
4382,4382.0,4159.593921,0.0,62.0,1.0,64.0,0.0,3.0,4382.0,1400.0,4.0,0.0,0.0,0.0,31.0,4.0,1.0,1.0,2.0,1.0,3.0,0.0,0.0,5.0,1.0
4383,4383.0,4462.445111,70088.0,112.0,0.0,33.0,0.0,1.0,4383.0,2903.0,4.0,0.0,0.0,1.0,57.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,3.0,0.0
4384,4384.0,2515.259002,25558.0,63.0,31.0,11.0,0.0,1.0,4384.0,4640.0,3.0,0.0,0.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,0.0,2.0
4385,4385.0,8007.399376,0.0,112.0,12.0,93.0,0.0,3.0,4385.0,5724.0,0.0,1.0,0.0,3.0,11.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0
4386,4386.0,9901.278118,0.0,134.0,24.0,51.0,0.0,3.0,4386.0,6891.0,4.0,0.0,1.0,4.0,30.0,4.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,3.0,2.0
4387,4387.0,12282.84085,36328.0,155.0,6.0,21.0,0.0,4.0,4387.0,4005.0,4.0,0.0,2.0,0.0,10.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0
4388,4388.0,44468.02303,32948.0,127.0,20.0,46.0,1.0,2.0,4388.0,8429.0,4.0,0.0,1.0,3.0,21.0,1.0,0.0,1.0,2.0,1.0,4.0,0.0,2.0,3.0,1.0
4389,4389.0,8184.585992,69114.0,103.0,9.0,68.0,0.0,4.0,4389.0,6461.0,1.0,0.0,0.0,0.0,54.0,1.0,1.0,0.0,0.0,1.0,5.0,1.0,0.0,3.0,1.0
4390,4390.0,16007.94954,45302.0,133.0,4.0,34.0,0.0,2.0,4390.0,8186.0,3.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,2.0,1.0,3.0,2.0
4391,4391.0,6361.845408,0.0,88.0,28.0,23.0,0.0,4.0,4391.0,1244.0,0.0,0.0,1.0,3.0,43.0,4.0,1.0,0.0,1.0,1.0,5.0,3.0,1.0,0.0,1.0
4392,4392.0,8736.501241,53173.0,112.0,30.0,57.0,0.0,4.0,4392.0,8364.0,1.0,0.0,0.0,1.0,32.0,1.0,0.0,1.0,2.0,1.0,3.0,0.0,2.0,3.0,1.0
4393,4393.0,4334.064096,23904.0,123.0,1.0,67.0,3.0,1.0,4393.0,6431.0,0.0,1.0,1.0,0.0,50.0,3.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,3.0,1.0
4394,4394.0,4376.363592,63774.0,111.0,18.0,63.0,0.0,1.0,4394.0,5394.0,0.0,1.0,2.0,0.0,51.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,1.0
4395,4395.0,9294.088719,67544.0,116.0,2.0,15.0,0.0,3.0,4395.0,8236.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,3.0,2.0
4396,4396.0,2543.003943,26691.0,65.0,7.0,51.0,0.0,1.0,4396.0,6302.0,1.0,0.0,0.0,1.0,44.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,0.0,0.0,0.0
4397,4397.0,6582.450781,0.0,62.0,3.0,44.0,0.0,2.0,4397.0,7018.0,4.0,0.0,0.0,3.0,37.0,4.0,0.0,1.0,2.0,2.0,8.0,0.0,0.0,0.0,1.0
4398,4398.0,4686.469674,58089.0,118.0,31.0,83.0,0.0,1.0,4398.0,3759.0,1.0,1.0,0.0,1.0,34.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0
4399,4399.0,14325.15261,0.0,136.0,30.0,75.0,0.0,2.0,4399.0,8073.0,2.0,0.0,1.0,0.0,33.0,4.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,3.0,1.0
4400,4400.0,12743.35175,99583.0,64.0,35.0,85.0,0.0,2.0,4400.0,3158.0,1.0,0.0,0.0,0.0,44.0,1.0,1.0,0.0,0.0,1.0,4.0,2.0,1.0,0.0,0.0
4401,4401.0,2434.08581,0.0,68.0,28.0,65.0,0.0,1.0,4401.0,6801.0,1.0,0.0,0.0,0.0,40.0,4.0,1.0,2.0,1.0,1.0,4.0,2.0,1.0,0.0,1.0
4402,4402.0,25107.09812,24410.0,73.0,5.0,51.0,0.0,2.0,4402.0,5847.0,3.0,0.0,0.0,0.0,49.0,2.0,0.0,1.0,1.0,0.0,2.0,2.0,3.0,0.0,2.0
4403,4403.0,13432.00289,68956.0,118.0,12.0,8.0,2.0,2.0,4403.0,1969.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,2.0,1.0,5.0,2.0,2.0,3.0,1.0
4404,4404.0,2753.780996,0.0,73.0,29.0,82.0,0.0,1.0,4404.0,6115.0,1.0,0.0,0.0,3.0,46.0,4.0,0.0,2.0,1.0,1.0,5.0,0.0,2.0,0.0,1.0
4405,4405.0,8653.302322,20588.0,113.0,6.0,86.0,0.0,7.0,4405.0,7840.0,2.0,0.0,0.0,1.0,21.0,2.0,0.0,1.0,1.0,1.0,5.0,0.0,1.0,3.0,1.0
4406,4406.0,7057.888812,37840.0,90.0,31.0,9.0,0.0,4.0,4406.0,3952.0,3.0,0.0,1.0,0.0,8.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
4407,4407.0,5906.940238,43440.0,74.0,13.0,52.0,0.0,7.0,4407.0,7642.0,3.0,0.0,0.0,0.0,37.0,1.0,0.0,0.0,1.0,1.0,5.0,0.0,1.0,0.0,1.0
4408,4408.0,2937.424534,83195.0,73.0,18.0,36.0,1.0,1.0,4408.0,8173.0,2.0,0.0,0.0,4.0,1.0,1.0,0.0,2.0,2.0,1.0,3.0,0.0,2.0,5.0,1.0
4409,4409.0,4974.235309,0.0,70.0,18.0,74.0,0.0,3.0,4409.0,2432.0,1.0,0.0,0.0,3.0,52.0,4.0,0.0,1.0,2.0,1.0,3.0,0.0,2.0,0.0,1.0
4410,4410.0,4268.618821,43209.0,110.0,12.0,16.0,0.0,1.0,4410.0,7670.0,3.0,0.0,0.0,3.0,48.0,1.0,1.0,1.0,2.0,1.0,5.0,0.0,3.0,4.0,1.0
4411,4411.0,4601.913754,37308.0,115.0,2.0,51.0,0.0,1.0,4411.0,6719.0,1.0,0.0,0.0,3.0,28.0,1.0,0.0,1.0,1.0,1.0,4.0,0.0,3.0,3.0,1.0
4412,4412.0,2404.633766,22239.0,62.0,34.0,85.0,0.0,1.0,4412.0,1546.0,0.0,0.0,0.0,4.0,49.0,0.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,0.0,2.0
4413,4413.0,7638.442811,66106.0,95.0,10.0,25.0,1.0,4.0,4413.0,3859.0,1.0,0.0,1.0,2.0,9.0,1.0,0.0,2.0,1.0,1.0,5.0,2.0,0.0,5.0,2.0
4414,4414.0,4623.624811,97065.0,117.0,10.0,0.0,0.0,1.0,4414.0,2027.0,2.0,0.0,0.0,3.0,10.0,1.0,1.0,1.0,2.0,1.0,4.0,3.0,1.0,3.0,1.0
4415,4415.0,5470.181751,24910.0,69.0,12.0,79.0,0.0,3.0,4415.0,8827.0,3.0,0.0,0.0,1.0,27.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,5.0,1.0
4416,4416.0,4999.34581,49414.0,68.0,8.0,82.0,5.0,6.0,4416.0,3415.0,3.0,0.0,0.0,4.0,28.0,1.0,1.0,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0
4417,4417.0,15956.51879,61148.0,132.0,28.0,25.0,0.0,2.0,4417.0,6895.0,0.0,0.0,1.0,3.0,57.0,1.0,0.0,0.0,1.0,1.0,5.0,1.0,1.0,4.0,2.0
4418,4418.0,9275.681452,52494.0,119.0,5.0,69.0,0.0,7.0,4418.0,1245.0,0.0,0.0,2.0,0.0,54.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,5.0,2.0
4419,4419.0,7595.335237,20538.0,104.0,25.0,64.0,0.0,7.0,4419.0,4911.0,0.0,0.0,0.0,3.0,29.0,3.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,3.0,2.0
4420,4420.0,24258.71383,0.0,89.0,35.0,22.0,0.0,2.0,4420.0,8289.0,0.0,0.0,1.0,3.0,17.0,4.0,1.0,1.0,2.0,1.0,5.0,0.0,0.0,5.0,1.0
4421,4421.0,24636.96719,73716.0,103.0,2.0,91.0,0.0,2.0,4421.0,2673.0,4.0,0.0,0.0,3.0,24.0,1.0,1.0,0.0,1.0,2.0,7.0,0.0,2.0,4.0,1.0
4422,4422.0,2810.464447,26790.0,71.0,4.0,41.0,0.0,1.0,4422.0,5765.0,4.0,1.0,0.0,0.0,50.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,0.0,5.0,1.0
4423,4423.0,2337.356699,0.0,65.0,31.0,52.0,0.0,1.0,4423.0,2235.0,3.0,0.0,0.0,0.0,35.0,4.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,2.0
4424,4424.0,4668.043154,53252.0,117.0,1.0,76.0,0.0,1.0,4424.0,4746.0,3.0,0.0,0.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,3.0,3.0,1.0
4425,4425.0,10972.06778,24164.0,137.0,2.0,40.0,0.0,5.0,4425.0,8932.0,1.0,1.0,1.0,2.0,9.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,0.0,4.0,1.0
4426,4426.0,34611.37896,20090.0,109.0,10.0,59.0,0.0,2.0,4426.0,791.0,1.0,1.0,0.0,3.0,5.0,1.0,0.0,1.0,1.0,2.0,8.0,1.0,0.0,4.0,1.0
4427,4427.0,2478.833596,81721.0,63.0,11.0,5.0,0.0,1.0,4427.0,3111.0,0.0,0.0,0.0,1.0,23.0,1.0,1.0,0.0,2.0,1.0,4.0,1.0,3.0,0.0,0.0
4428,4428.0,26197.41498,18495.0,113.0,10.0,15.0,0.0,2.0,4428.0,8970.0,4.0,1.0,0.0,3.0,6.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,1.0,3.0,0.0
4429,4429.0,6282.079645,42314.0,80.0,23.0,78.0,0.0,3.0,4429.0,4661.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,5.0,2.0,3.0,0.0,2.0
4430,4430.0,10954.38352,89892.0,135.0,9.0,6.0,0.0,9.0,4430.0,1423.0,1.0,0.0,1.0,0.0,58.0,1.0,0.0,2.0,2.0,1.0,5.0,0.0,2.0,3.0,1.0
4431,4431.0,3164.378577,0.0,92.0,33.0,41.0,1.0,1.0,4431.0,4022.0,1.0,0.0,1.0,0.0,21.0,4.0,1.0,1.0,2.0,1.0,3.0,0.0,0.0,5.0,1.0
4432,4432.0,7804.597655,0.0,117.0,18.0,84.0,4.0,8.0,4432.0,6140.0,3.0,0.0,2.0,0.0,12.0,4.0,0.0,0.0,1.0,1.0,5.0,0.0,1.0,0.0,1.0
4433,4433.0,5207.197499,21576.0,65.0,27.0,16.0,0.0,3.0,4433.0,5024.0,1.0,0.0,0.0,2.0,27.0,1.0,0.0,1.0,1.0,1.0,5.0,3.0,3.0,0.0,1.0
4434,4434.0,2886.451602,10312.0,78.0,10.0,63.0,0.0,1.0,4434.0,5546.0,3.0,1.0,1.0,3.0,12.0,3.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0
4435,4435.0,2483.642397,50632.0,62.0,26.0,42.0,0.0,1.0,4435.0,4010.0,0.0,0.0,0.0,1.0,51.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,5.0,1.0
4436,4436.0,4896.261605,0.0,139.0,5.0,29.0,0.0,1.0,4436.0,3196.0,1.0,0.0,1.0,3.0,53.0,4.0,0.0,1.0,2.0,1.0,4.0,1.0,1.0,3.0,1.0
4437,4437.0,4928.001408,97917.0,67.0,14.0,32.0,5.0,3.0,4437.0,3502.0,3.0,0.0,0.0,3.0,18.0,1.0,1.0,2.0,2.0,1.0,4.0,3.0,0.0,5.0,1.0
4438,4438.0,8759.592518,28280.0,116.0,7.0,55.0,0.0,9.0,4438.0,7455.0,0.0,0.0,0.0,1.0,26.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,3.0,4.0,1.0
4439,4439.0,11281.52451,86195.0,139.0,12.0,10.0,0.0,3.0,4439.0,2372.0,1.0,0.0,1.0,3.0,37.0,1.0,0.0,2.0,1.0,2.0,7.0,0.0,0.0,3.0,1.0
4440,4440.0,4315.6705,89797.0,106.0,19.0,8.0,0.0,1.0,4440.0,7476.0,2.0,0.0,0.0,4.0,17.0,1.0,0.0,0.0,1.0,1.0,5.0,1.0,3.0,3.0,2.0
4441,4441.0,4491.909095,0.0,63.0,16.0,5.0,0.0,5.0,4441.0,3924.0,0.0,0.0,0.0,1.0,15.0,4.0,1.0,1.0,1.0,1.0,5.0,1.0,0.0,0.0,1.0
4442,4442.0,6745.248379,0.0,192.0,1.0,27.0,0.0,1.0,4442.0,6546.0,2.0,0.0,0.0,3.0,53.0,4.0,1.0,1.0,2.0,1.0,5.0,1.0,2.0,2.0,0.0
4443,4443.0,28799.95415,33635.0,240.0,1.0,23.0,0.0,2.0,4443.0,4.0,1.0,0.0,1.0,1.0,33.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,3.0,2.0,1.0
4444,4444.0,14503.02129,29790.0,194.0,25.0,49.0,0.0,3.0,4444.0,2338.0,3.0,0.0,0.0,0.0,24.0,2.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,2.0,1.0
4445,4445.0,8270.625331,44656.0,70.0,2.0,80.0,0.0,2.0,4445.0,3385.0,0.0,0.0,0.0,3.0,30.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,5.0,1.0
