,customer lifetime value,income,monthly premium auto,months since last claim,months since policy inception,number of open complaints,number of policies,total claim amount,income_temp
4730,8.325570432401129,32114,104,22.0,50,0.0,0.0,6.098726855710654,32114.0
4731,7.843218465125348,22050,66,,47,,0.0,5.758270659940271,22050.0
4732,8.587833554270368,51240,70,0.0,37,2.0,1.6094379124341003,5.648444041293656,51240.0
4733,8.288966489253061,96413,99,3.0,78,0.0,0.0,6.328018501818752,96413.0
4734,9.496220960479723,0,127,19.0,40,0.0,0.6931471805599453,6.412803004372437,37536.28478460128
4735,8.848816960046669,0,93,28.0,3,0.0,2.0794415416798357,6.077970689404723,37536.28478460128
4736,8.251376586292706,97729,95,18.0,21,0.0,0.0,4.57652534185956,97729.0
4737,8.254259713857708,43987,96,29.0,17,0.0,0.0,6.132964109381682,43987.0
4738,9.024096054005355,17034,113,11.0,40,0.0,1.791759469228055,6.296003736626186,17034.0
4739,8.484241478983163,0,65,6.0,89,0.0,1.0986122886681098,6.148468295917647,37536.28478460128
4740,7.912186476851628,63401,68,1.0,18,0.0,0.0,5.312900750198193,63401.0
4741,7.9609446617480994,81763,72,22.0,12,1.0,0.0,6.250747145038065,81763.0
4742,9.864627161978863,0,196,31.0,78,0.0,0.6931471805599453,7.646125995132532,37536.28478460128
4743,8.473015103174985,49793,121,3.0,55,0.0,0.0,6.462772189820967,49793.0
4744,8.310662070647142,28466,102,33.0,91,0.0,0.0,5.918363143578662,28466.0
4745,9.016437179487347,70882,69,20.0,50,0.0,0.6931471805599453,4.823343188566884,70882.0
4746,8.867164587158578,74298,177,9.0,81,0.0,0.0,5.084738966716925,74298.0
4747,8.49762929736101,0,133,11.0,95,0.0,0.0,6.458965046135599,37536.28478460128
4748,7.926979795542917,50071,71,3.0,32,0.0,0.0,2.940163272398819,50071.0
4749,8.86184094353593,52447,90,5.0,57,0.0,1.9459101490553132,4.1204291811317315,52447.0
4750,9.60491320943181,0,70,18.0,46,0.0,0.6931471805599453,6.568948233414582,37536.28478460128
4751,7.79439432878155,0,71,2.0,5,0.0,0.0,6.236760903063325,37536.28478460128
4752,8.969301368333397,28937,104,28.0,23,2.0,1.791759469228055,4.7703426507450795,28937.0
4753,7.978851169836767,80714,72,18.0,12,0.0,0.0,5.845282036929901,80714.0
4754,7.727465118158202,0,68,22.0,43,0.0,0.0,6.295297185455265,37536.28478460128
4755,7.938729835761012,43775,70,3.0,42,0.0,0.0,5.738971533139168,43775.0
4756,8.925596409582072,47727,94,25.0,33,0.0,1.0986122886681098,6.1119107001838495,47727.0
4757,8.367716652851012,31071,111,0.0,57,2.0,0.0,5.371711451802275,31071.0
4758,7.760076705391404,0,69,1.0,56,0.0,0.0,5.8027224225111045,37536.28478460128
4759,9.367544800648297,0,111,15.0,12,0.0,0.6931471805599453,6.27814611922618,37536.28478460128
4760,10.072176159447384,46268,199,34.0,17,1.0,0.6931471805599453,6.735781033244183,46268.0
4761,7.850258832416413,67778,64,17.0,17,1.0,0.0,5.143344943348823,67778.0
4762,9.060581824349462,79090,107,2.0,74,0.0,1.0986122886681098,5.666567626277068,79090.0
4763,9.54608712907218,22354,118,27.0,9,0.0,0.6931471805599453,6.653541578441674,22354.0
4764,8.902103219518674,29491,61,26.0,62,0.0,0.6931471805599453,5.679489782087156,29491.0
4765,8.538193498658352,30110,64,2.0,4,0.0,1.6094379124341003,4.942820549773451,30110.0
4766,8.617298924515616,94230,137,21.0,82,0.0,0.0,6.48859684374197,94230.0
4767,7.981674917376541,26242,74,5.0,69,0.0,0.0,5.84949817413512,26242.0
4768,9.351262987466145,16266,100,11.0,23,0.0,0.6931471805599453,7.0709989496915435,16266.0
4769,8.580791326592,0,73,12.0,42,0.0,1.9459101490553132,6.677644494015139,37536.28478460128
4770,8.94741900813765,56680,100,9.0,78,2.0,1.0986122886681098,6.173786103901937,56680.0
4771,8.590460683865825,0,74,19.0,41,0.0,2.0794415416798357,4.077983141178102,37536.28478460128
4772,7.838054028055061,86933,63,3.0,64,0.0,0.0,5.596802270232641,86933.0
4773,7.68125136694708,0,61,16.0,46,0.0,0.0,6.084954890195321,37536.28478460128
4774,8.907711579356432,0,97,31.0,24,0.0,1.0986122886681098,6.458919864977101,37536.28478460128
4775,8.40716024091605,94656,111,12.0,79,1.0,0.0,6.130657040421274,94656.0
4776,10.091107714396136,14072,71,13.0,3,0.0,0.6931471805599453,6.236760903063325,14072.0
4777,10.656387632484657,0,281,16.0,92,1.0,0.6931471805599453,7.313091280089685,37536.28478460128
4778,8.504490524877802,0,72,7.0,34,2.0,1.9459101490553132,5.970334440500894,37536.28478460128
4779,10.702525626253884,32948,127,20.0,46,1.0,0.6931471805599453,7.264711222536779,32948.0
4780,8.515508667602335,56649,125,12.0,8,0.0,0.0,6.659409760409739,56649.0
4781,8.228644510234226,41479,94,14.0,38,1.0,0.0,2.974288132711342,41479.0
4782,8.430087136635716,66991,115,1.0,71,0.0,0.0,5.990508377623604,66991.0
4783,7.94110503229985,26790,71,4.0,41,0.0,0.0,5.83129579495516,26790.0
4784,8.50594795245533,53607,61,4.0,18,0.0,2.1972245773362196,4.542136739656991,53607.0
4785,9.70918779001391,0,63,4.0,52,0.0,0.6931471805599453,6.529604134962344,37536.28478460128
4786,9.014710440224002,95102,101,6.0,73,0.0,2.0794415416798357,4.546892706227379,95102.0
4787,9.094114103366426,46833,112,6.0,3,0.0,2.1972245773362196,4.160595101395114,46833.0
4788,10.232420452146304,33806,89,32.0,59,0.0,0.6931471805599453,5.980731442867649,33806.0
4789,9.105247550707238,76184,111,23.0,19,0.0,1.0986122886681098,6.27814611922618,76184.0
4790,8.618440833553228,91212,69,9.0,92,0.0,1.791759469228055,5.599574032144219,91212.0
4791,7.981041801001808,64459,72,16.0,64,0.0,0.0,5.481719501806736,64459.0
4792,8.418281347419217,0,62,22.0,57,0.0,2.1972245773362196,5.6027243164970155,37536.28478460128
4793,7.97047917074551,0,85,3.0,53,0.0,0.0,6.0112671744041615,37536.28478460128
4794,8.361882807925895,52679,110,25.0,21,2.0,0.0,6.269096283706261,52679.0
4795,8.70757786093811,0,61,17.0,71,3.0,0.6931471805599453,5.679489782087156,37536.28478460128
4796,7.883331512639825,82655,66,8.0,93,0.0,0.0,5.758270659940271,82655.0
4797,8.341989357506009,24641,105,12.0,82,0.0,0.0,6.222576268071369,24641.0
4798,8.414172737454914,84300,111,13.0,0,0.0,0.0,5.309380691654635,84300.0
4799,8.722619595113828,34112,77,32.0,68,0.0,1.791759469228055,5.912421339767529,34112.0
4800,8.834800796525645,0,69,18.0,71,2.0,0.6931471805599453,5.8027224225111045,37536.28478460128
4801,9.861887781667917,35322,244,4.0,33,0.0,1.6094379124341003,4.341549671769205,35322.0
4802,10.049410948026898,0,105,16.0,16,0.0,0.6931471805599453,6.33673241351815,37536.28478460128
4803,8.586823178888357,24254,68,11.0,84,0.0,1.6094379124341003,5.788123623089952,24254.0
4804,8.925950972189836,36580,64,20.0,76,1.0,0.6931471805599453,6.132964109381682,36580.0
4805,9.02901317040717,0,118,15.0,77,0.0,1.3862943611198906,6.33930054237951,37536.28478460128
4806,9.887888608659265,36032,70,11.0,39,0.0,0.6931471805599453,5.817111159963204,36032.0
4807,9.227135521537605,0,135,32.0,61,0.0,2.0794415416798357,6.473890696352274,37536.28478460128
4808,7.945410706836048,25531,74,27.0,52,0.0,0.0,5.872681011118015,25531.0
4809,9.126053225444302,77603,114,10.0,83,0.0,2.0794415416798357,6.3048143663083405,77603.0
4810,10.149789968362418,0,116,0.0,45,0.0,0.6931471805599453,6.722176098689775,37536.28478460128
4811,9.527178232460482,0,126,12.0,4,0.0,0.6931471805599453,6.404897824865323,37536.28478460128
4812,8.561701864785013,70988,65,3.0,82,0.0,1.9459101490553132,5.7430031878094825,70988.0
4813,9.314337659360438,0,101,10.0,48,0.0,0.6931471805599453,6.589201542863269,37536.28478460128
4814,8.375827487011973,0,124,6.0,34,0.0,0.0,6.388897483518882,37536.28478460128
4815,8.37003535205554,41252,109,25.0,31,0.0,0.0,6.242338826871072,41252.0
4816,7.844647834788178,75740,64,13.0,11,0.0,0.0,4.856057495288893,75740.0
4817,9.972250134908577,0,65,9.0,31,0.0,0.6931471805599453,5.7430031878094825,37536.28478460128
4818,7.797922132443482,40921,62,0.0,50,2.0,0.0,2.357112955521266,40921.0
4819,7.730347423578837,0,69,,13,,0.0,6.437720850862121,37536.28478460128
4820,9.97282133084108,20668,188,34.0,54,3.0,0.6931471805599453,6.805057880743794,20668.0
4821,8.944394903846844,0,107,14.0,90,0.0,1.0986122886681098,6.646909860483916,37536.28478460128
4822,7.958224406729065,0,83,25.0,91,4.0,0.0,5.873202516439302,37536.28478460128
4823,8.309329855466014,70129,103,24.0,57,1.0,0.0,4.871341027010625,70129.0
4824,9.225612062810194,0,90,33.0,75,0.0,0.6931471805599453,6.068425588244111,37536.28478460128
4825,8.643137441579503,69668,70,34.0,33,0.0,1.3862943611198906,4.172154548457899,69668.0
4826,7.979849196885619,62018,73,2.0,59,0.0,0.0,4.5008628377769115,62018.0
4827,7.910354489003733,36650,69,2.0,70,1.0,0.0,4.036067817400752,36650.0
4828,8.992790197647485,71391,67,29.0,39,0.0,0.6931471805599453,5.648974843794826,71391.0
4829,8.664432798069312,95733,72,19.0,82,0.0,1.0986122886681098,6.164206717740279,95733.0
4830,9.518567991279294,50144,114,0.0,35,0.0,0.6931471805599453,6.66814461849104,50144.0
4831,8.359377160991167,0,122,27.0,2,0.0,0.0,6.587371890146111,37536.28478460128
4832,8.360987310976935,18768,68,19.0,53,3.0,1.0986122886681098,6.473048649028679,18768.0
4833,7.987789570048928,87274,73,2.0,30,1.0,0.0,5.859075359062237,87274.0
4834,10.170538126007484,83385,131,26.0,77,2.0,0.6931471805599453,6.557257157707466,83385.0
4835,8.871181774175646,16139,62,19.0,69,0.0,0.6931471805599453,5.6957503029589365,16139.0
4836,9.105215093758972,61374,113,5.0,27,0.0,1.0986122886681098,5.34758362212987,61374.0
4837,8.556792953298395,94186,64,20.0,50,0.0,1.0986122886681098,4.907793743920059,94186.0
4838,8.531743249266931,57709,125,10.0,26,0.0,0.0,6.396929655216146,57709.0
4839,9.805388869167006,0,82,29.0,23,1.0,0.6931471805599453,5.975335165178098,37536.28478460128
4840,9.527178232460482,0,126,12.0,4,0.0,0.6931471805599453,6.404897824865323,37536.28478460128
4841,8.881616146465479,10458,102,11.0,29,0.0,1.3862943611198906,6.193588731198116,10458.0
4842,9.76981455045689,0,73,9.0,94,0.0,0.6931471805599453,5.859075359062237,37536.28478460128
4843,8.893426433668,79055,186,,24,,0.0,5.179731913415843,79055.0
4844,8.940570857581514,54539,63,,74,,0.6931471805599453,5.66105996349219,54539.0
4845,7.784697709083929,24248,70,,82,,0.0,5.817111159963204,24248.0
4846,9.075482501454438,43597,110,20.0,24,0.0,1.791759469228055,6.269096283706261,43597.0
4847,8.567361735659425,56154,67,6.0,26,0.0,1.3862943611198906,5.956253536741226,56154.0
4848,8.317571248309923,32180,103,3.0,28,0.0,0.0,6.325854715943863,32180.0
4849,9.474811633626846,76456,83,27.0,34,1.0,0.6931471805599453,3.7540564744924763,76456.0
4850,8.925206201663244,96306,95,12.0,17,1.0,1.791759469228055,5.222274809676066,96306.0
4851,7.820566774928276,36631,62,30.0,77,0.0,0.0,4.212585330140124,36631.0
4852,7.912171828093307,36218,68,6.0,83,0.0,0.0,4.978471321610302,36218.0
4853,10.05222000064935,89918,115,14.0,42,0.0,0.6931471805599453,6.04764811969456,89918.0
4854,9.048979699322249,26057,74,3.0,63,0.0,0.6931471805599453,6.26127953395615,26057.0
4855,7.951487657107855,53071,72,28.0,19,0.0,0.0,5.956422423675836,53071.0
4856,7.814637445185862,71551,62,10.0,19,0.0,0.0,5.6957503029589365,71551.0
4857,7.919061348653529,0,80,15.0,83,0.0,0.0,6.714761688878435,37536.28478460128
4858,8.759238942017875,34498,83,30.0,72,0.0,1.9459101490553132,5.987456525710443,34498.0
4859,9.28238480377997,66446,136,8.0,77,0.0,1.0986122886681098,6.460631182422004,66446.0
4860,9.676372148848987,0,76,7.0,84,0.0,0.6931471805599453,5.899349258200177,37536.28478460128
4861,8.628191546647715,19280,72,4.0,39,0.0,1.791759469228055,5.845282036929901,19280.0
4862,8.87563265305756,76506,89,35.0,65,0.0,2.0794415416798357,6.057252287645985,76506.0
4863,9.038416316138951,28617,112,20.0,57,0.0,2.1972245773362196,6.681601715874214,28617.0
4864,7.820542923805337,25965,65,23.0,27,0.0,0.0,5.796685416963609,25965.0
4865,9.157753810732073,56233,79,30.0,61,0.0,0.6931471805599453,6.325695482818332,56233.0
4866,8.973093452180304,76590,65,0.0,91,0.0,0.6931471805599453,5.211086461827594,76590.0
4867,8.26962240569575,60068,98,17.0,75,0.0,0.0,6.153583396584417,60068.0
4868,8.240171436397361,66169,96,35.0,30,1.0,0.0,5.052606010982267,66169.0
4869,8.418562298080666,52957,112,14.0,92,0.0,0.0,6.053084433484294,52957.0
4870,7.696038901527594,0,65,5.0,19,1.0,0.0,6.148468295917647,37536.28478460128
4871,9.180428329202547,79157,61,25.0,45,0.0,0.6931471805599453,4.76883466009902,79157.0
4872,7.831843330990887,41372,64,21.0,32,0.0,0.0,5.727499001273517,41372.0
4873,9.257011829461362,61427,88,24.0,12,0.0,0.6931471805599453,6.045952732392052,61427.0
4874,10.166487192033225,43922,83,2.0,43,0.0,0.6931471805599453,3.7072177009046348,43922.0
4875,8.575591599456624,26585,69,26.0,23,0.0,1.3862943611198906,5.732211820531746,26585.0
4876,8.656106347065142,30389,73,34.0,66,0.0,1.3862943611198906,5.630968207356647,30389.0
4877,9.538279121026148,17961,181,28.0,51,0.0,1.0986122886681098,6.166903617585269,17961.0
4878,8.638299535029004,33317,72,18.0,31,1.0,1.0986122886681098,5.845282036929901,33317.0
4879,9.679376495213885,0,69,19.0,74,0.0,0.6931471805599453,5.8027224225111045,37536.28478460128
4880,7.9831518877909176,45768,73,33.0,27,0.0,0.0,5.257154136730306,45768.0
4881,9.26584970238073,92044,132,7.0,77,0.0,1.0986122886681098,6.425336619589795,92044.0
4882,8.646402979294354,83640,70,20.0,13,0.0,1.3862943611198906,6.1549652814775815,83640.0
4883,7.9081153984693575,81799,68,23.0,97,0.0,0.0,5.788123623089952,81799.0
4884,7.827746536657106,74045,64,23.0,83,0.0,0.0,5.727499001273517,74045.0
4885,8.619020930801957,84863,138,28.0,40,0.0,0.0,6.5391486605961715,84863.0
4886,8.707321721005421,20396,76,15.0,60,1.0,1.3862943611198906,5.899349258200177,20396.0
4887,9.500726984111209,50800,112,1.0,45,0.0,0.6931471805599453,6.43168225858902,50800.0
4888,8.434227529437516,37308,115,2.0,51,0.0,0.0,6.313548046277095,37308.0
4889,8.880877673302457,30886,91,7.0,53,0.0,1.3862943611198906,4.638844449835851,30886.0
4890,9.92628346508864,87502,102,20.0,28,0.0,0.6931471805599453,6.042896993563434,87502.0
4891,9.328608927970711,88858,93,2.0,60,0.0,0.6931471805599453,5.7377578524955535,88858.0
4892,8.467623108289066,72805,62,13.0,34,4.0,1.0986122886681098,5.901175454271941,72805.0
4893,8.4796019804149,80355,62,26.0,33,1.0,1.0986122886681098,4.42353686430601,80355.0
4894,7.910354489003733,36650,69,2.0,70,1.0,0.0,4.036067817400752,36650.0
4895,9.533566710609055,96745,179,14.0,25,5.0,1.0986122886681098,6.756001723754601,96745.0
4896,9.491649984616384,25074,112,17.0,8,0.0,0.6931471805599453,6.28711478920894,25074.0
4897,9.060387112259594,0,118,30.0,52,0.0,1.9459101490553132,6.33930054237951,37536.28478460128
4898,7.946726418253734,65090,71,28.0,3,0.0,0.0,4.303998820737928,65090.0
4899,8.649094255977896,50695,71,31.0,30,0.0,1.6094379124341003,4.705622296108545,50695.0
4900,7.796538822491012,0,69,2.0,50,0.0,0.0,6.638831469059608,37536.28478460128
4901,9.271890411108954,0,61,35.0,71,0.0,0.6931471805599453,5.679489782087156,37536.28478460128
4902,7.867545472480308,13424,71,30.0,78,0.0,0.0,5.83129579495516,13424.0
4903,8.510518327393882,0,73,9.0,83,0.0,1.791759469228055,6.2645404671704,37536.28478460128
4904,8.862230481165897,85412,88,33.0,92,0.0,1.0986122886681098,4.9029354146297806,85412.0
4905,8.50944443056239,55702,61,13.0,55,0.0,1.791759469228055,5.018162625849944,55702.0
4906,9.69904109116623,19614,85,21.0,32,0.0,0.6931471805599453,6.352671238649739,19614.0
4907,8.512140757138708,75644,65,,68,,2.1972245773362196,6.148048630947543,75644.0
4908,9.022062304060327,94851,104,6.0,33,0.0,1.0986122886681098,5.252267260488344,94851.0
4909,7.890071921531409,52572,68,16.0,73,0.0,0.0,5.938278554802493,52572.0
4910,8.180697996371482,0,96,19.0,30,0.0,0.0,6.083728065549248,37536.28478460128
4911,8.529119287377263,70999,63,5.0,70,0.0,1.0986122886681098,5.722287656058188,70999.0
4912,8.892927437316057,32627,67,14.0,53,4.0,0.6931471805599453,4.000560136196613,32627.0
4913,8.645149256294983,36938,70,32.0,31,0.0,1.0986122886681098,5.500446121706155,36938.0
4914,7.9571513241719165,50738,71,11.0,48,0.0,0.0,5.842008835731098,50738.0
4915,8.650715332397963,79719,71,12.0,87,0.0,1.791759469228055,6.054261236512056,79719.0
4916,7.94110503229985,26790,71,4.0,41,0.0,0.0,5.83129579495516,26790.0
4917,8.529045914148197,41869,64,5.0,52,0.0,1.791759469228055,5.5688102349861275,41869.0
4918,7.795976377815685,0,67,1.0,19,0.0,0.0,5.773308537304811,37536.28478460128
4919,8.90666125531446,65706,91,19.0,86,0.0,2.0794415416798357,6.079475424430695,65706.0
4920,8.936953463318623,31456,199,5.0,61,0.0,0.0,6.079235892540094,31456.0
4921,8.745996992131742,32390,80,20.0,36,0.0,2.0794415416798357,4.515441553328075,32390.0
4922,8.618526853932943,23241,70,11.0,14,0.0,2.1972245773362196,6.222576268071369,23241.0
4923,8.342369515131427,30598,106,13.0,21,0.0,0.0,6.232055012025913,30598.0
4924,9.433143041996965,0,61,32.0,85,0.0,0.6931471805599453,5.679489782087156,37536.28478460128
4925,9.085213841958582,75741,109,31.0,59,0.0,1.9459101490553132,5.3807673160271605,75741.0
4926,9.926604190271709,89025,64,32.0,10,0.0,0.6931471805599453,5.188790427835788,89025.0
4927,9.995297190769525,81197,109,2.0,42,0.0,0.6931471805599453,4.551043396832573,81197.0
4928,9.56414234117239,31189,122,18.0,10,0.0,0.6931471805599453,6.3726369626471016,31189.0
4929,8.412469708809764,0,129,10.0,11,0.0,0.0,7.30411954106937,37536.28478460128
4930,8.261951731401243,28142,105,18.0,50,0.0,0.0,6.553517703674277,28142.0
4931,8.3656765969381,86860,107,13.0,29,0.0,0.0,6.2414447523757515,86860.0
4932,9.126908741568688,0,80,10.0,11,0.0,0.6931471805599453,6.350619623723516,37536.28478460128
4933,8.52019058912805,48567,130,12.0,15,0.0,0.0,6.436150368369428,48567.0
4934,7.664043709638477,0,62,16.0,79,0.0,0.0,6.101215411067101,37536.28478460128
4935,8.906094591852431,0,105,31.0,85,0.0,1.6094379124341003,6.628041376179533,37536.28478460128
4936,8.438934267570607,97065,117,10.0,0,0.0,0.0,6.330789852711601,97065.0
4937,8.458165775774154,0,69,7.0,90,0.0,2.0794415416798357,6.692747047285262,37536.28478460128
4938,8.428263009533746,0,63,3.0,5,0.0,1.791759469228055,6.117215752413542,37536.28478460128
4939,7.941635746053568,62537,71,19.0,64,1.0,0.0,5.869860776731683,62537.0
4940,10.255270621441138,17130,198,1.0,58,0.0,0.6931471805599453,6.856882948608381,17130.0
4941,9.493230939982903,15616,114,20.0,96,1.0,0.6931471805599453,6.3048143663083405,15616.0
4942,8.434905906529622,22571,63,29.0,51,0.0,2.1972245773362196,5.711750644305378,22571.0
4943,8.85762324183518,0,102,11.0,90,0.0,1.6094379124341003,6.193588731198116,37536.28478460128
4944,8.998739566118052,50825,102,3.0,46,0.0,1.0986122886681098,5.912461190163968,50825.0
4945,8.26048406284269,79628,98,6.0,4,0.0,0.0,6.153583396584417,79628.0
4946,9.008142770341447,0,116,10.0,99,0.0,1.0986122886681098,6.727671217128374,37536.28478460128
4947,9.827276102546346,0,70,1.0,30,0.0,0.6931471805599453,6.222576268071369,37536.28478460128
4948,10.068776550349627,76358,66,25.0,3,0.0,0.6931471805599453,4.459700176550692,76358.0
4949,9.227713000195026,0,99,15.0,84,0.0,0.6931471805599453,6.723040018764689,37536.28478460128
4950,8.530205517099542,26733,66,7.0,55,0.0,1.6094379124341003,5.387779173364018,26733.0
4951,8.38089941274271,58842,110,6.0,74,0.0,0.0,6.269096283706261,58842.0
4952,8.041602350411594,0,88,1.0,66,0.0,0.0,4.467467270361702,37536.28478460128
4953,8.637629056141307,73168,70,,50,,1.0986122886681098,6.053970015493633,73168.0
4954,7.799216208495834,80927,62,25.0,8,0.0,0.0,5.35498580120112,80927.0
4955,9.05249601994961,55478,71,7.0,1,0.0,0.6931471805599453,5.827178153624392,55478.0
4956,8.535921175215373,72006,64,,38,,1.0986122886681098,5.727499001273517,72006.0
4957,8.512215029303212,44723,124,26.0,3,0.0,0.0,5.832141317681744,44723.0
4958,8.242689570327157,0,102,1.0,99,0.0,0.0,6.193588731198116,37536.28478460128
4959,9.115561952912051,0,256,30.0,32,0.0,0.0,7.572385896375653,37536.28478460128
4960,8.259659209030493,24204,99,25.0,41,1.0,0.0,6.5614597336641,24204.0
4961,8.347082679105913,0,62,19.0,75,0.0,1.0986122886681098,6.101215411067101,37536.28478460128
4962,8.39306790508934,25480,117,26.0,49,3.0,0.0,6.18733029705902,25480.0
4963,8.550531129158088,12430,73,22.0,13,0.0,1.3862943611198906,5.859075359062237,12430.0
4964,8.555385468987815,51883,66,8.0,99,0.0,2.1972245773362196,6.435751444258503,51883.0
4965,8.461018386450906,13037,124,28.0,49,0.0,0.0,6.732625952779259,13037.0
4966,7.740965029332987,25905,63,21.0,12,0.0,0.0,5.711750644305378,25905.0
4967,9.351262987466145,16266,100,,23,,0.6931471805599453,7.0709989496915435,16266.0
4968,8.216201674614751,12287,99,11.0,49,0.0,0.0,6.569200876156599,12287.0
4969,8.525315205183182,22350,66,9.0,3,0.0,1.6094379124341003,5.758270659940271,22350.0
4970,8.864556360374998,0,68,8.0,9,0.0,0.6931471805599453,6.193588731198116,37536.28478460128
4971,10.30806613179369,48471,83,5.0,20,1.0,0.6931471805599453,5.341875831116554,48471.0
4972,10.461130015030678,35005,295,14.0,46,0.0,0.6931471805599453,7.255591274253665,35005.0
4973,7.953896538250616,66880,71,7.0,54,0.0,0.0,5.83129579495516,66880.0
4974,8.021666268788355,0,98,4.0,43,2.0,0.0,6.559048504692582,37536.28478460128
4975,8.377503256238498,0,62,20.0,9,0.0,1.9459101490553132,6.515691712215442,37536.28478460128
4976,9.2486632273681,28948,131,7.0,57,0.0,1.0986122886681098,5.689787872083131,28948.0
4977,8.70283597167001,0,92,3.0,28,0.0,1.3862943611198906,6.49586960307105,37536.28478460128
4978,8.997264483492861,85210,68,34.0,9,0.0,0.6931471805599453,3.4878100291697494,85210.0
4979,8.204995215693407,0,106,34.0,39,0.0,0.0,6.637520120134077,37536.28478460128
4980,9.060465548150173,21450,110,,80,,1.0986122886681098,6.269096283706261,21450.0
4981,7.861305549856414,25925,72,5.0,85,3.0,0.0,6.493129707148617,25925.0
4982,8.658248602638905,88997,72,9.0,71,0.0,1.0986122886681098,5.159294155743508,88997.0
4983,8.744928425919818,47669,80,16.0,84,0.0,1.0986122886681098,5.950642552587727,47669.0
4984,9.045089072954386,55217,107,9.0,9,2.0,2.1972245773362196,6.545515732750529,55217.0
4985,7.7933495290386885,27093,61,10.0,19,0.0,0.0,5.679489782087156,27093.0
4986,7.995669739727409,91646,74,12.0,10,0.0,0.0,4.0548893242366875,91646.0
4987,8.919266656934978,44186,64,9.0,96,2.0,0.6931471805599453,5.687143782833248,44186.0
4988,9.453386616952315,33235,110,18.0,79,0.0,0.6931471805599453,4.734478698542234,33235.0
4989,7.75452238197112,0,67,4.0,99,0.0,0.0,6.178773645412976,37536.28478460128
4990,9.914244925464999,0,183,,16,,0.6931471805599453,6.778102070755266,37536.28478460128
4991,7.892556523306826,0,72,29.0,86,0.0,0.0,5.845282036929901,37536.28478460128
4992,9.250423083694235,20228,101,,43,,0.6931471805599453,6.261140170257136,20228.0
4993,8.315691890919434,24123,104,,61,,0.0,6.618471925163382,24123.0
4994,8.404271218078707,0,64,25.0,33,0.0,1.6094379124341003,5.727499001273517,37536.28478460128
4995,8.47935643579978,0,67,17.0,4,0.0,1.3862943611198906,6.178773645412976,37536.28478460128
4996,8.889525775381577,39786,91,2.0,91,1.0,2.1972245773362196,5.9021850826787965,39786.0
4997,7.967154271189462,63438,72,32.0,67,0.0,0.0,3.6036734373894017,63438.0
4998,8.514112180974292,86305,62,1.0,99,0.0,1.6094379124341003,4.39112561313041,86305.0
4999,9.179987063110822,45668,80,7.0,55,0.0,0.6931471805599453,5.842871132455144,45668.0
5000,8.067315503469587,81081,79,20.0,25,0.0,0.0,5.415602518280787,81081.0
5001,9.586532401173338,0,148,,18,,0.6931471805599453,6.56582819167796,37536.28478460128
5002,8.71164783570992,22103,89,4.0,74,1.0,1.0986122886681098,6.057252287645985,22103.0
5003,8.874210019505922,92681,91,8.0,23,3.0,2.0794415416798357,6.079475424430695,92681.0
5004,9.394525728316198,25918,104,,30,,0.6931471805599453,6.9045256051959,25918.0
5005,8.688792768167351,0,84,31.0,25,0.0,1.0986122886681098,6.8877250884154,37536.28478460128
5006,9.176486717705126,72885,124,35.0,88,2.0,1.791759469228055,5.453935686008038,72885.0
5007,8.730428525747278,40352,77,31.0,33,0.0,1.0986122886681098,6.007257265553074,40352.0
5008,9.098927063738811,83761,112,16.0,70,0.0,2.0794415416798357,5.5992643707366145,83761.0
5009,8.583914882203754,22908,68,30.0,19,0.0,1.9459101490553132,5.960424709750162,22908.0
5010,8.672297556341263,81082,73,5.0,85,0.0,1.3862943611198906,5.639407150867885,81082.0
5011,7.678643532947997,0,67,33.0,75,2.0,0.0,6.178773645412976,37536.28478460128
5012,8.370812966091952,11811,110,20.0,20,0.0,0.0,6.695326997316446,11811.0
5013,8.967015258273959,58414,210,7.0,24,2.0,0.0,6.915723448631314,58414.0
5014,10.028291948206846,23665,67,19.0,50,0.0,0.6931471805599453,6.003435728231434,23665.0
5015,8.000307769102044,0,83,26.0,89,0.0,0.0,6.367636583681737,37536.28478460128
5016,9.204247355695511,13207,137,16.0,82,2.0,1.0986122886681098,5.973608227725151,13207.0
5017,7.932914691182175,34927,70,5.0,2,0.0,0.0,5.49096606850526,34927.0
5018,8.984874714534195,40639,67,21.0,77,0.0,0.6931471805599453,5.70910999153656,40639.0
5019,7.917202550696542,79192,70,11.0,74,0.0,0.0,5.817111159963204,79192.0
5020,7.906419948393005,88545,68,25.0,33,0.0,0.0,5.924545378476541,88545.0
5021,8.492411112723893,0,66,4.0,30,0.0,1.6094379124341003,6.0411910346945605,37536.28478460128
5022,10.395903678590129,39894,134,23.0,87,0.0,0.6931471805599453,6.0187815544233905,39894.0
5023,10.328481151348862,11276,91,22.0,10,1.0,0.6931471805599453,6.079475424430695,11276.0
5024,9.06251727974196,50446,74,28.0,50,4.0,0.6931471805599453,5.872681011118015,50446.0
5025,7.8155434043283645,81721,63,11.0,5,0.0,0.0,4.897095418490151,81721.0
5026,9.777721634983344,37109,63,7.0,70,0.0,0.6931471805599453,5.711750644305378,37109.0
5027,8.471097253447699,0,64,34.0,47,0.0,1.9459101490553132,5.727499001273517,37536.28478460128
5028,8.216192148083849,17557,96,6.0,5,0.0,0.0,6.502377572554335,17557.0
5029,8.934713514280409,52823,95,7.0,15,0.0,1.6094379124341003,4.834445443907245,52823.0
